PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,condition,study,sample
-2.3815211161164,-2.40878593089588,1.38231243239043,-1.59407736154446,-1.49368617667285,2.02795995913235,1.19164063331391,1.51816766006105,2.84094586493005,0.037074972503397,0.158116685088676,1.12057035065331,2.30558004861642,-0.243009583408574,2.14423348787899,1.36818158526608,1.30556469672832,-0.443392646368522,1.83917786087472,0.29417615734178,1.65723510629882,-0.317125874882763,-0.759349776326869,0.524133072413882,-0.975877328236141,-0.108707361166146,-0.732404887827849,-0.284380699481597,0.0570041615662944,-0.212911100168784,-0.242484676754567,0.0658077991295879,-0.121863655923807,-1.36673792589778,-0.154960976012334,-0.255328043367123,0.017064750459873,-0.563139333338468,-0.385542877681786,-0.091574791733064,-0.0795431609498756,0.37669315995675,0.186964262007797,-0.803882939031153,-0.316559601975998,-0.0556998463481965,-0.213409077783183,-0.312228844104682,-0.266481029249913,0.137362925413591,0.113774779259647,0.296418397728422,0.35632434986587,0.0757139367326674,-0.160691612180719,0.217549949670046,-0.0357523179929446,0.512698753088704,-0.0740347847767963,-0.0396374410267683,0.0608959583144187,0.0772282871374872,0.0152025778643892,0.0409127983425282,0.0709453203997995,-0.21031058172677,KIRP,TCGA,TCGA-IA-A83V-01
-0.333496978148803,-0.0840506130310846,-2.06940162251908,-1.16062272488994,-0.977324382206556,-1.14713315256636,0.733744996073375,-0.373175736872655,1.47131496114838,1.28570455451348,-0.0565573903533769,-1.19546323801789,0.868634155631572,-0.465625626896871,1.15308938828201,0.776200851148429,-0.226401142626788,0.0161561765404323,-0.105807464276576,-0.161160490017856,0.410682907042827,0.828560577262104,0.681090294300491,0.222599331882796,0.611250854022837,-0.636400422627012,-0.064478590005225,0.110358977835076,-0.59082453020606,-0.635198796775182,0.309763345416669,-0.0654007992502976,0.284312181634509,-0.366561913887977,0.568218494897643,0.935453038310383,0.732903457297373,0.404961553178302,-0.826208807187284,0.424428935740296,-0.281724313704519,0.451528451706085,0.540564789640268,0.415042057341048,-0.201113434691426,0.177966229243521,0.0823357723524379,-0.270687610739722,-0.0661123539814872,-0.758532668691046,-0.40249014228137,-0.297373425045966,0.0680125261798819,0.23055447228372,0.103981043402891,0.0349526212878382,-0.439121441728474,-0.198448909016615,0.566909643824548,-0.396868511367231,0.408749222699281,-0.147633655852591,0.0466866809396489,-0.109632255782526,-0.00484345667191927,-0.0886024618046019,KIRP,TCGA,TCGA-IA-A83T-01
-2.06829052568816,0.0816184852294104,-0.0963949334815494,1.61258239380538,1.28685287511457,3.08574929367619,-0.673428207914147,0.662130266531638,-0.121948589152297,0.0755220000723937,1.48770698386394,0.754981530833689,1.24706443190629,1.16060210551071,-0.0703726347121682,-0.435180823377941,1.21692992562548,1.05840727567047,0.423040037563324,-0.742067544596581,-0.360143598643362,0.107919891743977,0.693436335499332,-0.178799536470808,0.70935774734092,0.0189042407279415,1.4118570029625,1.25974878867029,1.74170729872518,-0.46889042408398,-0.527693742374481,0.658145994813772,0.197564092876958,0.527279330189917,1.20411220237489,-0.0156063327531781,-0.278404827468022,0.434622423604564,0.34147051303481,0.564782879137721,0.31577307841668,0.750701793040363,-0.000624719095407447,-0.169152593967565,-0.735117684095906,-0.511856224691078,-1.56670855146176,-0.746397656866702,-0.708667981233452,0.29252895533987,-0.200831941507007,-0.0995220196779383,-0.255568757624573,0.479184143706895,-0.0927268403554468,0.0923868883047621,0.417422836164893,-0.188321344579203,0.305763201991299,0.282951860593491,0.19232080094372,-0.267563601371877,-0.245140533420789,-0.24947013212383,0.255545993788101,-0.129006340785115,KIRP,TCGA,TCGA-UZ-A9PQ-01
-2.39836705528182,-2.50074239179391,-0.512114870698897,1.87848782106707,-1.93190437348778,0.102460899718705,0.168051505827322,1.01190365201945,1.02397786778874,0.179402076111085,-0.0993965489251232,-1.13133122645769,-0.24036772519043,0.296260728074324,1.26060336451816,0.334332895786199,0.112864054200226,-0.184178691188924,-0.80627777966272,-1.52714607793978,-1.33264236933756,-0.328471551186425,-0.0208668152017353,1.22497843441069,0.0329116081276246,-0.517860770081784,0.719190232036347,0.0568102420482171,-0.0528729468138952,-0.182823956108852,-0.279835648781334,0.446124275542001,-0.633138007604746,0.104257391299631,0.480031226573416,-0.584804236218054,-0.742486991706176,0.363194468639687,-0.0875981766391138,-0.389405558098446,-0.0289621275097484,-0.121612936816825,-0.0675078796497408,-0.126641707845788,-0.0421691518330502,0.202755595210965,0.735239399239104,-0.194274253280382,0.166842938809045,0.011655699850767,-0.100566307206008,0.121296529970541,0.337124590044284,0.178669069451592,-0.0495373008272834,-0.169348197328026,0.00285888155475356,0.115968219611418,-0.0617095237523071,-0.0415438697853004,-0.00776538171477925,-0.247288098385711,-0.288412937301596,-0.224946806547801,-0.187810090847531,-0.128654584156696,KIRP,TCGA,TCGA-IA-A83S-01
0.263451515477463,1.7165774651349,-2.01008205508055,0.0780671713381862,2.32598920561684,1.21249846048409,2.606755896761,-0.722246997077087,-0.391130995732827,-0.455338607914765,1.41661288871717,1.79419662904317,-1.45556347156904,0.082302681522389,-1.49224016789334,0.944570655179825,-0.563181744690927,0.668727628453093,-0.315422333319807,-0.334851622996272,-1.18004779163613,0.0520898695087372,-0.650371190300803,-0.406646457129502,-1.67228058405649,-0.13821002838548,-0.41430655829405,-0.591292751495466,-0.191408291581894,0.0198580050992912,-0.112897008373384,0.138293343942551,-0.689891174787182,-0.101790356719667,-0.00840786210007798,0.170149534154477,0.516095421205198,-1.12046533039372,-0.605789914384137,0.530341564347388,0.176083217039823,0.295258670504943,0.201530167903289,0.561816487764799,-0.177062950020039,0.209234496463008,0.171257538719747,0.417853946555889,-0.231799589593829,-0.0958936623542748,-0.161675435277483,0.0739342718083021,0.147803380260138,-0.0143581814184354,-0.172578814677356,-0.028653280727339,-0.171151823713003,0.335048011879475,0.102412625578351,-0.197908556467562,-0.203416838719453,-0.230021840920748,0.120933180433691,0.0411653451222227,0.0305065393880213,-0.00195311560388967,KIRP,TCGA,TCGA-AL-3468-01
0.235551885425777,0.537195356047097,1.34345252419742,-1.26679695041672,-0.998194419920708,1.0461464336194,0.809281316416054,0.430827829279737,-0.0854444044104885,1.10400822745536,0.367967810141263,-0.719086389659886,-0.170463581282179,-0.256829442280718,0.176555860724005,0.898419880965732,0.462838526622899,0.767635559157527,-0.0804826246411207,-1.36932935004079,0.176444257773627,-0.0192004690241299,0.42565460056175,0.295991486209964,0.83185031251068,-0.722362710458801,0.364696625993677,-0.000295539616284568,0.0522353732869413,-0.490703790203357,-1.03016831981418,0.397305599552186,-0.427746099619754,0.54191139818371,0.415376028639573,0.627076997670392,0.255963080322069,-0.000164497343148915,0.550914802537692,-0.187495159018671,0.00930584720647777,-0.0946583960782829,-0.399409331812346,-0.0538377396611303,0.308975421711085,1.22941388282306,0.409336610976575,-0.649839144056777,-0.231457267143964,-0.168627215916391,0.299313631307731,0.315977658892148,-0.315726328017868,-0.0454842568278626,-0.144544385142799,-0.053610073141822,0.555709693282562,-0.0124959263222336,0.151396779205807,0.206794823554353,-0.395229122065801,0.051725385356398,-0.0512048383435241,0.127108833569931,0.0691908196103104,0.0966409913208953,KIRP,TCGA,TCGA-IA-A83W-01
0.460993977459697,3.29666909788516,0.123010841159883,-0.859941105947346,-0.392537402177947,0.41326318170554,-0.12016184684377,0.821305464660949,-0.824556699214216,-0.691608934737417,-0.291303515642485,0.478458868335917,0.51699669835422,-0.496675415146181,-0.176514114317632,-0.91314950309159,1.49663345117135,-0.615516487636059,0.252095125481219,0.768730797212437,0.193093477681883,-0.188876953182589,-0.107364577014501,1.61909291147312,-0.177571259311745,-0.256634619409883,-0.480868078084988,0.206928764227051,-1.63488001648685,1.28243527560248,0.0690267028205297,-0.682574965603836,0.568748700410907,0.462293796886139,-0.10864677542627,-0.529227855742916,-0.255123723395851,0.105935647316324,-0.212066106589055,0.252780759750035,0.2801922900974,-0.21564712970907,-0.0066174843531062,-0.468579090510135,-0.167003185393128,0.172488520593382,-0.105689892628694,0.313192138932379,0.250931050272874,-0.676557490793734,0.00642679355206708,-0.249821693160662,0.123493951850212,0.288048672916345,-0.0534469159939799,-0.104137886737219,0.0725786131959261,0.0237556339690335,0.0212641693704456,0.0482859418898479,-0.315929823771977,-0.112658579454375,0.10211741832154,-0.257021176694552,-0.163848955875714,-0.159274049893523,KIRP,TCGA,TCGA-2Z-A9J3-01
-2.04641286089291,-0.45907222689845,-2.15472416271327,0.35650793895661,1.64884304180283,0.344919170609026,0.472918882873121,0.331026657729545,0.0054495391327894,-0.621475839894935,0.198664207422903,0.31996258834369,0.345434535123292,0.772229955228021,0.321158344592344,-0.960762020064249,0.409398433823031,-0.0645182596108323,-0.219295030055004,1.14982061661984,-0.412587949141329,0.623856598253279,-0.477455299498378,0.653619940891594,-0.601993317869203,0.4539633013799,-0.126418410818216,0.67127609086472,0.047379462887589,-0.0704424323593801,0.493625093874813,-0.758735148703058,-0.785652760566488,-0.184080434477408,-0.288712142626106,-0.606957434760337,-0.18000028813422,0.128215568921001,-0.0992768973981556,0.230370798026709,-0.539805312525319,0.275517568587002,0.244202271164335,0.161401351170332,0.248345235325501,0.361748569303965,-0.28163495463918,-0.0410839755553318,-0.109012832174724,-0.188697452772309,-0.0139064901279744,0.0933511256387023,0.0734469387689847,-0.111258906261536,0.0278966951443924,-0.0909202879825325,-0.0674752656817166,-0.132014626456931,-0.187116245295478,0.100503764836752,0.171545393754047,-0.255188517323142,-0.00127013379050733,-0.108079986383963,0.0355440412397147,-0.0387795371142718,KIRP,TCGA,TCGA-DZ-6133-01
1.41237434158909,0.0187649716469395,-0.837875804220347,-1.57923821958575,1.38607672464232,0.592983643994226,1.68263868519236,-0.799706293719483,0.421306792116539,0.718123583238682,0.205328238024325,-0.841633214293324,0.512872563302555,0.111788465642907,0.145752798643461,-0.211825855435939,-0.220122093078894,1.25560654217336,-0.887636938325244,-0.882519866514662,0.373303375016169,-0.112053808220347,0.332317398750174,-0.100094911661141,-0.0324091209710271,0.226979535835333,0.0523862664110687,-0.436721130070616,-0.256214014824452,0.287310515947666,-0.0715758563695231,-0.640354287773645,0.840456889943011,0.266317982489239,1.00453520739375,0.317595483504866,0.291519523784838,0.273045342298084,-0.338399458302215,0.216635607525428,0.325337611320088,0.462384694552823,-0.411771230749503,0.0649880230834001,-0.31637817673985,-0.357167654335129,0.187321162274497,-0.268148895370637,-0.132506437583342,-0.0217788696781971,-0.170707397664502,-0.141403321907798,-0.459720441740809,0.097869793469977,0.485517743001402,-0.0372935925811402,-0.155217298306489,-0.177047530909346,0.28929171223512,-0.0964540528086442,-0.105492631075439,0.0726772010828644,-0.119371833100308,-0.0749004611105588,0.00182068157375956,-0.0168594149093684,KIRP,TCGA,TCGA-B9-4113-01
-0.414867644248264,0.344399250128324,-2.40046054497436,-2.22318894509937,-1.03944322139879,0.671552038896306,0.296774223602268,-0.0635434634016561,-1.54502693634087,-0.463817715355225,0.333197336302353,0.881841145450628,-0.482618920023382,-0.215465577521481,-1.5246976523478,-0.881891185255832,-0.0982292528857773,0.104374262747349,0.149322559534345,-0.0753904784050506,-0.908447536424462,-0.882550692414856,0.608069239809762,-0.439687774126921,-0.985651199003316,-0.323351466949341,-0.284841080804771,-0.303917101921856,0.125282711872416,0.299173877290393,0.301987712784699,1.099775911307,-0.249512182902323,0.130280866244809,-0.142458355051211,-0.255651679396189,-0.527284213088771,-0.271420886071808,0.17708345869462,0.380149056426384,-0.428593361534862,-0.887804300425773,0.43773674557228,-0.282117041317815,-0.387055962316606,-0.0461301083916469,0.0820029783912032,-0.128248358567217,0.28047193274685,0.307335896445879,0.0395317064534362,-0.209776370805621,0.214308766877857,-0.106957100444925,0.163010829116059,-0.0574104374280393,-0.338500413169973,0.149745956710052,0.043184688021351,0.215184812086491,0.113287548299994,0.0221721576640597,-0.0672199230695739,-0.20441852118594,0.0832899142365675,0.0883731160418388,KIRP,TCGA,TCGA-5P-A9JY-01
