logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_id,regulation,pathway
1.56595352182541,12.7583338607595,8.51847633409042,4.31650861761696e-16,1.29495258528509e-14,25.8199529591053,ACLY,Up,hsa00020
-0.292991865079365,0.039701582278481,-6.34469779976694,6.61415501925499e-10,9.92123252888248e-09,11.8870683265837,PDHA2,NS,hsa00020
-3.27132564484126,10.0599493670886,-5.93250915550687,7.85751997147528e-09,7.85751997147528e-08,9.4932476025226,PCK1,Down,hsa00020
1.09088144841271,12.2970389240506,5.7745507437676,1.6538965196589e-08,1.24042238974418e-07,8.76212532077987,DLD,Up,hsa00020
0.992145287698417,13.1227158227848,5.06725666368588,6.42922357468079e-07,3.85753414480848e-06,5.2294726243926,SDHA,NS,hsa00020
0.911231398809514,13.0816465189873,4.96057520366924,1.08017340680406e-06,5.10307168179692e-06,4.73109578959306,MDH2,NS,hsa00020
0.871449900793676,12.8565113924051,4.94033548551236,1.19071672575261e-06,5.10307168179692e-06,4.63758655367683,CS,NS,hsa00020
0.892653174603176,13.2861180379747,4.36026338905082,1.69255991720142e-05,6.34709968950531e-05,2.10169279241151,ACO2,NS,hsa00020
0.708779464285732,11.9000905063291,4.18333924588099,3.60310886178046e-05,0.000120103628726015,1.38474590350327,IDH3B,NS,hsa00020
0.748323313492072,12.4547768987342,4.03952419101278,6.53414375850328e-05,0.000196024312755098,0.82185070014866,PDHA1,NS,hsa00020
0.689280704365089,10.9368623417722,3.68275020172005,0.000265665583268506,0.000724542499823199,-0.496414739397625,IDH1,NS,hsa00020
0.706152182539686,13.146653164557,3.64265614916063,0.000308960076922473,0.000772400192306181,-0.637517086944476,OGDH,NS,hsa00020
0.584363194444448,11.4099841772152,3.59198702193465,0.000373184303690451,0.000861194546977965,-0.813781730777291,IDH3G,NS,hsa00020
0.669361656746039,12.6418939873418,3.54994364382602,0.00043578112208423,0.000933816690180492,-0.95829380013193,MDH1,NS,hsa00020
0.561422321428569,11.3172974683544,3.52137084027915,0.000483800953368334,0.000967601906736667,-1.05559877466352,PDHB,NS,hsa00020
0.579342559523809,10.7884762658228,3.35497642413327,0.000877176423424781,0.00164470579392146,-1.60762560789471,DLAT,NS,hsa00020
0.589556150793658,11.4190705696203,3.27667402090696,0.00115124155394388,0.00203160274225391,-1.85871443512123,FH,NS,hsa00020
0.404432242063505,12.5276357594937,2.33825520784824,0.0199142116806715,0.0331903528011192,-4.42651632115239,SDHC,NS,hsa00020
0.359821676587302,11.0771708860759,2.14149396659685,0.0328968451063413,0.0519423870100126,-4.85965772921094,IDH3A,NS,hsa00020
0.735419295634927,13.1374984177215,1.96188067057168,0.0506572725344636,0.0759859088016955,-5.22339131713538,OGDHL,NS,hsa00020
-0.432831001984114,12.2130746835443,-1.92530138690786,0.0550178698697152,0.078596956956736,-5.29300812046745,IDH2,NS,hsa00020
0.343124454365098,11.542153164557,1.77712703883035,0.0763813289495176,0.104156357658433,-5.56350270853608,SUCLG2,NS,hsa00020
0.328230803571445,10.5432256329114,1.74454141689549,0.0819077431765518,0.106836186752024,-5.62019120560301,SUCLA2,NS,hsa00020
0.28940476190477,12.3575398734177,1.63481426763499,0.10295142257606,0.128689278220075,-5.80348902073091,DLST,NS,hsa00020
-0.329985168650779,10.1972075949367,-1.36594701061907,0.17279793650995,0.20735752381194,-6.20295516180345,PC,NS,hsa00020
0.258280704365086,11.4817272151899,1.33640733201863,0.182249948849019,0.210288402518099,-6.24252708535636,ACO1,NS,hsa00020
-0.169861607142856,10.678132278481,-0.726900834229606,0.467782291690021,0.519758101877801,-6.86706361664668,PCK2,NS,hsa00020
0.120868849206358,11.9385053797468,0.651490296457093,0.515140651112951,0.551936411906733,-6.91881617473704,SDHD,NS,hsa00020
0.0677922123015868,11.415428164557,0.377970903988673,0.705672259495609,0.730005785685113,-7.0589946585268,SDHB,NS,hsa00020
-0.0530923115079194,12.4095227848101,-0.258470509847968,0.796189718390561,0.796189718390561,-7.09687599745849,SUCLG1,NS,hsa00020
